attribute_id,attribute_name,attribute_question,group_id,active,attribute_tooltip
2801,"{""fi"":""Laboratoriotila"",""sv"":""[Svenska]Laboratoriotila"",""en"":""[English]Laboratoriotila""}","{""fi"":""Onko rakennuksessa laboratoriotiloja?"",""sv"":""[Svenska]Onko rakennuksessa laboratoriotiloja?"",""en"":""[English]Onko rakennuksessa laboratoriotiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2802,"{""fi"":""Tutkimuslaitetila"",""sv"":""[Svenska]Tutkimuslaitetila"",""en"":""[English]Tutkimuslaitetila""}","{""fi"":""Onko rakennuksessa tutkimuslaitetilaa?"",""sv"":""[Svenska]Onko rakennuksessa tutkimuslaitetilaa?"",""en"":""[English]Onko rakennuksessa tutkimuslaitetilaa?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2900,"{""fi"":""Harrastus"",""sv"":""[Svenska]Harrastus"",""en"":""[English]Harrastus""}","{""fi"":""Onko rakennuksessa harrastamiseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa harrastamiseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa harrastamiseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2901,"{""fi"":""Harrastetila"",""sv"":""[Svenska]Harrastetila"",""en"":""[English]Harrastetila""}","{""fi"":""Onko rakennuksessa harrastetila?"",""sv"":""[Svenska]Onko rakennuksessa harrastetila?"",""en"":""[English]Onko rakennuksessa harrastetila?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2902,"{""fi"":""Kirjastotila"",""sv"":""[Svenska]Kirjastotila"",""en"":""[English]Kirjastotila""}","{""fi"":""Onko rakennuksessa kirjastotila?"",""sv"":""[Svenska]Onko rakennuksessa kirjastotila?"",""en"":""[English]Onko rakennuksessa kirjastotila?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3000,"{""fi"":""Liikunta"",""sv"":""[Svenska]Liikunta"",""en"":""[English]Liikunta""}","{""fi"":""Onko rakennuksessa liikuntaan liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa liikuntaan liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa liikuntaan liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3001,"{""fi"":""Liikuntasali"",""sv"":""[Svenska]Liikuntasali"",""en"":""[English]Liikuntasali""}","{""fi"":""Onko rakennuksessa liikuntasali?"",""sv"":""[Svenska]Onko rakennuksessa liikuntasali?"",""en"":""[English]Onko rakennuksessa liikuntasali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3002,"{""fi"":""Jäähalli"",""sv"":""[Svenska]Jäähalli"",""en"":""[English]Jäähalli""}","{""fi"":""Onko rakennuksessa jäähalli?"",""sv"":""[Svenska]Onko rakennuksessa jäähalli?"",""en"":""[English]Onko rakennuksessa jäähalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3003,"{""fi"":""Katsomo"",""sv"":""[Svenska]Katsomo"",""en"":""[English]Katsomo""}","{""fi"":""Onko rakennuksessa katsomo?"",""sv"":""[Svenska]Onko rakennuksessa katsomo?"",""en"":""[English]Onko rakennuksessa katsomo?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3004,"{""fi"":""Aitio"",""sv"":""[Svenska]Aitio"",""en"":""[English]Aitio""}","{""fi"":""Onko rakennuksessa aitio?"",""sv"":""[Svenska]Onko rakennuksessa aitio?"",""en"":""[English]Onko rakennuksessa aitio?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3100,"{""fi"":""Muut palvelut"",""sv"":""[Svenska]Muut palvelut"",""en"":""[English]Muut palvelut""}","{""fi"":""Onko rakennuksessa muita palveluita?"",""sv"":""[Svenska]Onko rakennuksessa muita palveluita?"",""en"":""[English]Onko rakennuksessa muita palveluita?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3101,"{""fi"":""Löylyhuone, esteetön"",""sv"":""[Svenska]Löylyhuone, esteetön"",""en"":""[English]Löylyhuone, esteetön""}","{""fi"":""Onko rakennuksessa esteetöntä löylyhuonetta?"",""sv"":""[Svenska]Onko rakennuksessa esteetöntä löylyhuonetta?"",""en"":""[English]Onko rakennuksessa esteetöntä löylyhuonetta?""}",3,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3200,"{""fi"":""Vankila-asuminen"",""sv"":""[Svenska]Vankila-asuminen"",""en"":""[English]Vankila-asuminen""}","{""fi"":""Onko rakennuksessa vankila-asumiseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa vankila-asumiseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa vankila-asumiseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3201,"{""fi"":""Neuvotteluhuone"",""sv"":""[Svenska]Neuvotteluhuone"",""en"":""[English]Neuvotteluhuone""}","{""fi"":""Onko rakennuksessa neuvotteluhuone?"",""sv"":""[Svenska]Onko rakennuksessa neuvotteluhuone?"",""en"":""[English]Onko rakennuksessa neuvotteluhuone?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3202,"{""fi"":""Selli"",""sv"":""[Svenska]Selli"",""en"":""[English]Selli""}","{""fi"":""Onko rakennuksessa sellejä?"",""sv"":""[Svenska]Onko rakennuksessa sellejä?"",""en"":""[English]Onko rakennuksessa sellejä?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3300,"{""fi"":""Turvallisuus"",""sv"":""[Svenska]Turvallisuus"",""en"":""[English]Turvallisuus""}","{""fi"":""Onko rakennuksessa turvallisuuteen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa turvallisuuteen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa turvallisuuteen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3301,"{""fi"":""Märkäeteinen"",""sv"":""[Svenska]Märkäeteinen"",""en"":""[English]Märkäeteinen""}","{""fi"":""Onko rakennuksessa märkäeteistä?"",""sv"":""[Svenska]Onko rakennuksessa märkäeteistä?"",""en"":""[English]Onko rakennuksessa märkäeteistä?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3302,"{""fi"":""Vaatehuoltotila"",""sv"":""[Svenska]Vaatehuoltotila"",""en"":""[English]Vaatehuoltotila""}","{""fi"":""Onko rakennuksessa vaatehuoltotila?"",""sv"":""[Svenska]Onko rakennuksessa vaatehuoltotila?"",""en"":""[English]Onko rakennuksessa vaatehuoltotila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3303,"{""fi"":""WC, näyte"",""sv"":""[Svenska]WC, näyte"",""en"":""[English]WC, näyte""}","{""fi"":""Onko rakennuksessa näyttöönottoon soveltuvaa WC:tä?"",""sv"":""[Svenska]Onko rakennuksessa näyttöönottoon soveltuvaa WC:tä?"",""en"":""[English]Onko rakennuksessa näyttöönottoon soveltuvaa WC:tä?""}",1,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3400,"{""fi"":""Kirjasto"",""sv"":""[Svenska]Kirjasto"",""en"":""[English]Kirjasto""}","{""fi"":""Onko rakennuksessa kirjastotoimintaan liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa kirjastotoimintaan liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa kirjastotoimintaan liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3401,"{""fi"":""Kokoelma-alue"",""sv"":""[Svenska]Kokoelma-alue"",""en"":""[English]Kokoelma-alue""}","{""fi"":""Onko rakennuksessa kokoelma-alue?"",""sv"":""[Svenska]Onko rakennuksessa kokoelma-alue?"",""en"":""[English]Onko rakennuksessa kokoelma-alue?""}",,True,"{""fi"":""Kokoelma-alueet ovat mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville."",""sv"":""[Svenska]Kokoelma-alueet ovat mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville."",""en"":""[English]Kokoelma-alueet ovat mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville.""}"
3402,"{""fi"":""Lukualue"",""sv"":""[Svenska]Lukualue"",""en"":""[English]Lukualue""}","{""fi"":""Onko rakennuksessa lukualue?"",""sv"":""[Svenska]Onko rakennuksessa lukualue?"",""en"":""[English]Onko rakennuksessa lukualue?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3403,"{""fi"":""Lukusali"",""sv"":""[Svenska]Lukusali"",""en"":""[English]Lukusali""}","{""fi"":""Onko rakennuksessa lukusali?"",""sv"":""[Svenska]Onko rakennuksessa lukusali?"",""en"":""[English]Onko rakennuksessa lukusali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3404,"{""fi"":""Näyttelytila"",""sv"":""[Svenska]Näyttelytila"",""en"":""[English]Näyttelytila""}","{""fi"":""Onko rakennuksessa näyttelytila?"",""sv"":""[Svenska]Onko rakennuksessa näyttelytila?"",""en"":""[English]Onko rakennuksessa näyttelytila?""}",,True,"{""fi"":""Kokoelma-alueella tarkoitetaan mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville."",""sv"":""[Svenska]Kokoelma-alueella tarkoitetaan mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville."",""en"":""[English]Kokoelma-alueella tarkoitetaan mm. kirjastojen alueita, joissa kokoelmaa pidetään yleisölle nähtäville.""}"
3500,"{""fi"":""Näyttely"",""sv"":""[Svenska]Näyttely"",""en"":""[English]Näyttely""}","{""fi"":""Onko rakennuksessa näyttelyyn liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa näyttelyyn liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa näyttelyyn liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3501,"{""fi"":""Näyttelyhalli"",""sv"":""[Svenska]Näyttelyhalli"",""en"":""[English]Näyttelyhalli""}","{""fi"":""Onko rakennuksessa näyttelyhalli?"",""sv"":""[Svenska]Onko rakennuksessa näyttelyhalli?"",""en"":""[English]Onko rakennuksessa näyttelyhalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3600,"{""fi"":""Sisäuinti"",""sv"":""[Svenska]Sisäuinti"",""en"":""[English]Sisäuinti""}","{""fi"":""Onko rakennuksessa sisäuimiseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa sisäuimiseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa sisäuimiseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
3601,"{""fi"":""Uima-allasalue"",""sv"":""[Svenska]Uima-allasalue"",""en"":""[English]Uima-allasalue""}","{""fi"":""Onko rakennuksessa uima-allasaluetta?"",""sv"":""[Svenska]Onko rakennuksessa uima-allasaluetta?"",""en"":""[English]Onko rakennuksessa uima-allasaluetta?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3700,"{""fi"":""Sisäliikunta"",""sv"":""[Svenska]Sisäliikunta"",""en"":""[English]Sisäliikunta""}","{""fi"":""Onko rakennuksessa sisäliikuntaan liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa sisäliikuntaan liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa sisäliikuntaan liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3701,"{""fi"":""Urheiluhalli"",""sv"":""[Svenska]Urheiluhalli"",""en"":""[English]Urheiluhalli""}","{""fi"":""Onko rakennuksessa urheiluhalli?"",""sv"":""[Svenska]Onko rakennuksessa urheiluhalli?"",""en"":""[English]Onko rakennuksessa urheiluhalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3800,"{""fi"":""Päivähoito"",""sv"":""[Svenska]Päivähoito"",""en"":""[English]Päivähoito""}","{""fi"":""Onko rakennuksessa päivähoitoon liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa päivähoitoon liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa päivähoitoon liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3801,"{""fi"":""Lepo- ja leikkihuone"",""sv"":""[Svenska]Lepo- ja leikkihuone"",""en"":""[English]Lepo- ja leikkihuone""}","{""fi"":""Onko rakennuksessa lepo- ja leikkihuone?"",""sv"":""[Svenska]Onko rakennuksessa lepo- ja leikkihuone?"",""en"":""[English]Onko rakennuksessa lepo- ja leikkihuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
3900,"{""fi"":""Kiinteistötoiminta"",""sv"":""[Svenska]Kiinteistötoiminta"",""en"":""[English]Kiinteistötoiminta""}","{""fi"":""Onko rakennuksessa kiinteistötoimintaan liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa kiinteistötoimintaan liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa kiinteistötoimintaan liittyviä tiloja?""}",,True,"{""fi"":""Kiinteistötoimintaa ovat kiinteistön ja sille toteutetun rakennuksen käyttöä, ylläpitoa ja lakisääteisten velvoitteiden hoitamista palvelevat tehtävät."",""sv"":""[Svenska]Kiinteistötoimintaa ovat kiinteistön ja sille toteutetun rakennuksen käyttöä, ylläpitoa ja lakisääteisten velvoitteiden hoitamista palvelevat tehtävät."",""en"":""[English]Kiinteistötoimintaa ovat kiinteistön ja sille toteutetun rakennuksen käyttöä, ylläpitoa ja lakisääteisten velvoitteiden hoitamista palvelevat tehtävät.""}"
4000,"{""fi"":""Oppiminen"",""sv"":""[Svenska]Oppiminen"",""en"":""[English]Oppiminen""}","{""fi"":""Onko rakennuksessa oppimiseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa oppimiseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa oppimiseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
4001,"{""fi"":""Kotiluokka"",""sv"":""[Svenska]Kotiluokka"",""en"":""[English]Kotiluokka""}","{""fi"":""Onko rakennukessa kotiluokka?"",""sv"":""[Svenska]Onko rakennukessa kotiluokka?"",""en"":""[English]Onko rakennukessa kotiluokka?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4002,"{""fi"":""Pintakäsittelytila"",""sv"":""[Svenska]Pintakäsittelytila"",""en"":""[English]Pintakäsittelytila""}","{""fi"":""Onko rakennuksessa pintakäsittelytila?"",""sv"":""[Svenska]Onko rakennuksessa pintakäsittelytila?"",""en"":""[English]Onko rakennuksessa pintakäsittelytila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4003,"{""fi"":""Puutyötila"",""sv"":""[Svenska]Puutyötila"",""en"":""[English]Puutyötila""}","{""fi"":""Onko rakennuksessa puutyötila?"",""sv"":""[Svenska]Onko rakennuksessa puutyötila?"",""en"":""[English]Onko rakennuksessa puutyötila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4004,"{""fi"":""Tekstiilityö- ja musiikkiluokka"",""sv"":""[Svenska]Tekstiilityö- ja musiikkiluokka"",""en"":""[English]Tekstiilityö- ja musiikkiluokka""}","{""fi"":""Onko rakennuksessa tekstiilityö- ja musiikkiluokka?"",""sv"":""[Svenska]Onko rakennuksessa tekstiilityö- ja musiikkiluokka?"",""en"":""[English]Onko rakennuksessa tekstiilityö- ja musiikkiluokka?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4005,"{""fi"":""Tulityötila"",""sv"":""[Svenska]Tulityötila"",""en"":""[English]Tulityötila""}","{""fi"":""Onko rakennuksessa tulityötila?"",""sv"":""[Svenska]Onko rakennuksessa tulityötila?"",""en"":""[English]Onko rakennuksessa tulityötila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4006,"{""fi"":""Lukutila"",""sv"":""[Svenska]Lukutila"",""en"":""[English]Lukutila""}","{""fi"":""Onko rakennuksessa lukutila?"",""sv"":""[Svenska]Onko rakennuksessa lukutila?"",""en"":""[English]Onko rakennuksessa lukutila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4007,"{""fi"":""Studiotila"",""sv"":""[Svenska]Studiotila"",""en"":""[English]Studiotila""}","{""fi"":""Onko rakennuksessa studio?"",""sv"":""[Svenska]Onko rakennuksessa studio?"",""en"":""[English]Onko rakennuksessa studio?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4008,"{""fi"":""Yleisopetustila"",""sv"":""[Svenska]Yleisopetustila"",""en"":""[English]Yleisopetustila""}","{""fi"":""Onko rakennuksessa yleisopetustilaa?"",""sv"":""[Svenska]Onko rakennuksessa yleisopetustilaa?"",""en"":""[English]Onko rakennuksessa yleisopetustilaa?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4009,"{""fi"":""Auditorio"",""sv"":""[Svenska]Auditorio"",""en"":""[English]Auditorio""}","{""fi"":""Onko rakennuksessa auditorio?"",""sv"":""[Svenska]Onko rakennuksessa auditorio?"",""en"":""[English]Onko rakennuksessa auditorio?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4100,"{""fi"":""Kokoelma"",""sv"":""[Svenska]Kokoelma"",""en"":""[English]Kokoelma""}","{""fi"":""Onko rakennuksessa kokoelmiin liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa kokoelmiin liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa kokoelmiin liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
4200,"{""fi"":""Eläinten kasvatus"",""sv"":""[Svenska]Eläinten kasvatus"",""en"":""[English]Eläinten kasvatus""}","{""fi"":""Onko rakennuksessa eläinten kasvatukseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa eläinten kasvatukseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa eläinten kasvatukseen liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4201,"{""fi"":""Eläinsuoja"",""sv"":""[Svenska]Eläinsuoja"",""en"":""[English]Eläinsuoja""}","{""fi"":""Onko rakennuksessa eläinsuoja?"",""sv"":""[Svenska]Onko rakennuksessa eläinsuoja?"",""en"":""[English]Onko rakennuksessa eläinsuoja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
4202,"{""fi"":""Pesutila"",""sv"":""[Svenska]Pesutila"",""en"":""[English]Pesutila""}","{""fi"":""Onko rakennuksessa pesutiloja?"",""sv"":""[Svenska]Onko rakennuksessa pesutiloja?"",""en"":""[English]Onko rakennuksessa pesutiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
